"DepartmentKey","Address","City","County","DepartmentName","DepartmentSpecialty","DepartmentType","PostalCode","CensusTract"
10695,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10696,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10697,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10698,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10699,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10700,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10701,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10702,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10703,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10704,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10705,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10706,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10707,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10708,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10709,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10710,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10711,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10712,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10713,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10714,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10715,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10716,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10717,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10718,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10719,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10720,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10721,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10722,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10723,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10724,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10725,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10726,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10727,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10728,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10729,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10730,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10731,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10732,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10733,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10734,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10735,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10736,"1414 SW 8th Ave","Topeka","*Unspecified","CC HEMATOLOGY ONCOLOGY","Hematology and Oncology","*Unknown","66606",20177000500
10737,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10738,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10739,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10740,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10741,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10742,"1133 College Ave Bldg E Suite 210","Manhattan","RILEY","MANHATTAN CARDIOLOGY","Cardiology","*Unknown","66502",20161000900
10743,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10744,"1133 College Ave Bldg E Suite 210","Manhattan","RILEY","MANHATTAN CARDIOLOGY","Cardiology","*Unknown","66502",20161000900
10745,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10746,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10747,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10748,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10749,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10750,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10751,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10752,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10753,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10754,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10755,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10756,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10757,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10758,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10759,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10760,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10761,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10762,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10763,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10764,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10765,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10766,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10767,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10768,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10769,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10770,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10771,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10772,"1414 SW 8th Ave","Topeka","*Unspecified","CC HEMATOLOGY ONCOLOGY","Hematology and Oncology","*Unknown","66606",20177000500
10773,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10774,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10775,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10776,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10777,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10778,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10779,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10780,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10781,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10782,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10783,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10784,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10785,"1414 SW 8th Ave","Topeka","*Unspecified","CC HEMATOLOGY ONCOLOGY","Hematology and Oncology","*Unknown","66606",20177000500
10786,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10787,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10788,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10789,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10790,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10791,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10792,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10793,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10794,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10795,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10796,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10797,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10798,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10799,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10800,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10801,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10802,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10803,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10804,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10805,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10806,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10807,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10808,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10809,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10810,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10811,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10812,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10813,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10814,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10815,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10816,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10817,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10818,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10819,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10820,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10821,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10822,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10823,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10824,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10825,"1414 SW 8th Ave","Topeka","*Unspecified","CC HEMATOLOGY ONCOLOGY","Hematology and Oncology","*Unknown","66606",20177000500
10826,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10827,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10828,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10829,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10830,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10831,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10832,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10833,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10834,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10835,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10836,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10837,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10838,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10839,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10840,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10841,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10842,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10843,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10844,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10845,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10846,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10847,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10848,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10849,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10850,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10851,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10852,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10853,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10854,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10855,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10856,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10857,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10858,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10859,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10860,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10861,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10862,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10863,"1414 SW 8th Ave","Topeka","*Unspecified","CC HEMATOLOGY ONCOLOGY","Hematology and Oncology","*Unknown","66606",20177000500
10864,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10865,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10866,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10867,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10868,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10869,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10870,"1133 College Ave Bldg E Suite 210","Manhattan","RILEY","MANHATTAN CARDIOLOGY","Cardiology","*Unknown","66502",20161000900
10871,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10872,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10873,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10874,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10875,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10876,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10877,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10878,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10879,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10880,"1414 SW 8th Ave","Topeka","*Unspecified","CC HEMATOLOGY ONCOLOGY","Hematology and Oncology","*Unknown","66606",20177000500
10881,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10882,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10883,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10884,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10885,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10886,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10887,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10888,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10889,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10890,"1414 SW 8th Ave","Topeka","*Unspecified","CC HEMATOLOGY ONCOLOGY","Hematology and Oncology","*Unknown","66606",20177000500
10891,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10892,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10893,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10894,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10895,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10896,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10897,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10898,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10899,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10900,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10901,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10902,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10903,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10904,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10905,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10906,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10907,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10908,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10909,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10910,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10911,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10912,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10913,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10914,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10915,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10916,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10917,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10918,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10919,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10920,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10921,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10922,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10923,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10924,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10925,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10926,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10927,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10928,"1133 College Ave Bldg E Suite 210","Manhattan","RILEY","MANHATTAN CARDIOLOGY","Cardiology","*Unknown","66502",20161000900
10929,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10930,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10931,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10932,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10933,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10934,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10935,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10936,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10937,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10938,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10939,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10940,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10941,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10942,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10943,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10944,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10945,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10946,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10947,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10948,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10949,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10950,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10951,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10952,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10953,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10954,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10955,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10956,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10957,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10958,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10959,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10960,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10961,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10962,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10963,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10964,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10965,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10966,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10967,"1414 SW 8th Ave","Topeka","*Unspecified","CC HEMATOLOGY ONCOLOGY","Hematology and Oncology","*Unknown","66606",20177000500
10968,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10969,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10970,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10971,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10972,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10973,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10974,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10975,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10976,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10977,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10978,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10979,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10980,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10981,"1133 College Ave Bldg E Suite 210","Manhattan","RILEY","MANHATTAN CARDIOLOGY","Cardiology","*Unknown","66502",20161000900
10982,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10983,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10984,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10985,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10986,"1133 College Ave Bldg E Suite 210","Manhattan","RILEY","MANHATTAN CARDIOLOGY","Cardiology","*Unknown","66502",20161000900
10987,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10988,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10989,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10990,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10991,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10992,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10993,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10994,"1133 College Ave Bldg E Suite 210","Manhattan","RILEY","MANHATTAN CARDIOLOGY","Cardiology","*Unknown","66502",20161000900
10995,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10996,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10997,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
10998,"1414 SW 8th Ave","Topeka","*Unspecified","CC HEMATOLOGY ONCOLOGY","Hematology and Oncology","*Unknown","66606",20177000500
10999,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11000,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
11001,NA,NA,"*Unspecified","*Unspecified","*Unspecified","*Unspecified",NA,NA
